arquivo,tipo_entidade,nome,identificador,aux
doc_grupo2_169.txt,Empresa,Cunha & Araújo Têxtil Comércio e Indústria,44.540.812/0001-90,
doc_grupo2_169.txt,Pessoa,Fernanda Oliveira Melo,614.442.506-21,
doc_grupo2_169.txt,Pessoa,Aline Martins Pereira,,9.988.764-6
doc_grupo2_169.txt,Pessoa,Ricardo Almeida Mendes,,5.160.740-4
doc_grupo2_169.txt,Empresa,Rocha & Nascimento Infraestrutura S/A,45.778.668/0001-30,
doc_grupo2_169.txt,Pessoa,João Moreira Carvalho,,4.284.333-9
doc_grupo2_169.txt,Pessoa,Rodrigo Cardoso Martins,,2.291.359-5
doc_grupo2_169.txt,Empresa,Costa & Martins Infraestrutura Holding Executiva,72.398.570/0001-60,
doc_grupo2_169.txt,Pessoa,Gustavo Carvalho Oliveira,123.985.672-61,
doc_grupo2_169.txt,Pessoa,Larissa Ribeiro Pereira,682.213.744-45,
doc_grupo2_169.txt,Pessoa,Sofia Oliveira Oliveira,,7.124.209-8
doc_grupo2_169.txt,Empresa,Araújo & Oliveira Saúde LTDA,90.761.892/0001-75,
doc_grupo2_169.txt,Pessoa,Aline Cavalcanti Moreira,,3.423.830-4
doc_grupo2_169.txt,Pessoa,Pedro Araújo Melo,,6.113.371-9
doc_grupo2_169.txt,Pessoa,Amanda Souza Silva,327.644.575-60,
doc_grupo2_169.txt,Empresa,Costa & Souza Têxtil Serviços Logísticos,18.813.666/0001-97,
doc_grupo2_169.txt,Pessoa,Ana Carvalho Rocha,359.273.248-65,
doc_grupo2_169.txt,Pessoa,Sofia Marques Mendes,689.213.372-61,
doc_grupo2_169.txt,Pessoa,Ana Marques Santos,348.273.667-80,
doc_grupo2_169.txt,Pessoa,Luiz Moreira Oliveira,,9.893.551-2
doc_grupo2_170.txt,Empresa,Souza & Nascimento Tecnologia Comércio e Indústria,16.335.407/0001-87,
doc_grupo2_170.txt,Pessoa,Juliana Moreira Rocha,436.520.564-53,
doc_grupo2_170.txt,Pessoa,Roberto Souza Carvalho,664.941.878-60,
doc_grupo2_170.txt,Pessoa,Ana Ferreira Lima,,6.544.255-1
doc_grupo2_170.txt,Empresa,Silva & Santos Alimentos LTDA,88.577.373/0001-84,
doc_grupo2_170.txt,Pessoa,Camila Melo Teixeira,,7.173.127-9
doc_grupo2_170.txt,Pessoa,Aline Silva Gomes,,8.180.541-8
doc_grupo2_170.txt,Pessoa,Rodrigo Oliveira Cavalcanti,,2.306.985-4
doc_grupo2_170.txt,Empresa,Cardoso & Melo Desenvolvimento de Software Participações S.A.,72.126.781/0001-29,
doc_grupo2_170.txt,Pessoa,Diego Nascimento Cavalcanti,921.881.472-89,
doc_grupo2_170.txt,Pessoa,Mariana Rocha Gomes,,9.444.210-8
doc_grupo2_170.txt,Pessoa,Rodrigo Moreira Pereira,,8.720.506-2
doc_grupo2_170.txt,Empresa,Pinto & Cunha Saúde Comércio e Indústria,16.613.711/0001-58,
doc_grupo2_170.txt,Pessoa,Carlos Martins Melo,208.345.691-35,
doc_grupo2_170.txt,Pessoa,Mariana Mendes Teixeira,986.389.925-48,
doc_grupo2_170.txt,Pessoa,Felipe Moreira Almeida,348.961.268-32,
doc_grupo2_170.txt,Pessoa,Amanda Teixeira Costa,,5.729.624-9
doc_grupo2_171.txt,Empresa,Ferreira & Barbosa Saúde Serviços Logísticos,60.734.654/0001-91,
doc_grupo2_171.txt,Pessoa,Roberto Pinto Pereira,576.977.795-71,
doc_grupo2_171.txt,Pessoa,João Lima Barbosa,,9.483.604-9
doc_grupo2_171.txt,Pessoa,Larissa Costa Nascimento,860.830.970-65,
doc_grupo2_171.txt,Pessoa,Bruno Gomes Ribeiro,859.991.611-78,
doc_grupo2_171.txt,Empresa,Almeida & Cardoso Investimentos Comércio e Indústria,87.804.569/0001-91,
doc_grupo2_171.txt,Pessoa,Fernanda Pereira Nascimento,,4.323.373-2
doc_grupo2_171.txt,Pessoa,Ricardo Cavalcanti Rodrigues,,6.498.840-0
doc_grupo2_171.txt,Pessoa,Bruno Teixeira Cardoso,,6.253.355-0
doc_grupo2_172.txt,Empresa,Lima & Barbosa Energia Serviços Logísticos,91.930.824/0001-18,
doc_grupo2_172.txt,Pessoa,Ricardo Melo Rodrigues,,8.891.700-0
doc_grupo2_172.txt,Pessoa,Felipe Gomes Lima,,4.965.227-2
doc_grupo2_172.txt,Pessoa,Gabriel Ferreira Pinto,,5.691.591-1
doc_grupo2_172.txt,Pessoa,Gustavo Pereira Melo,,7.422.412-0
doc_grupo2_172.txt,Empresa,Barbosa & Cunha Tecnologia Serviços Logísticos,47.719.853/0001-69,
doc_grupo2_172.txt,Pessoa,Felipe Silva Cardoso,674.865.390-83,
doc_grupo2_172.txt,Pessoa,Luiz Marques Moreira,,2.135.764-1
doc_grupo2_173.txt,Empresa,Moreira & Cardoso Energia LTDA,89.357.422/0001-93,
doc_grupo2_173.txt,Pessoa,Pedro Costa Nascimento,396.892.514-15,
doc_grupo2_173.txt,Pessoa,Sofia Carvalho Gomes,904.331.518-27,
doc_grupo2_173.txt,Pessoa,Larissa Marques Almeida,438.558.978-57,
doc_grupo2_173.txt,Pessoa,Gustavo Mendes Araújo,,7.906.737-7
doc_grupo2_173.txt,Empresa,Ferreira & Teixeira Desenvolvimento de Software LTDA,50.410.566/0001-56,
doc_grupo2_173.txt,Pessoa,Bruno Rodrigues Cardoso,148.967.365-60,
doc_grupo2_173.txt,Pessoa,Patricia Lima Santos,917.556.624-72,
doc_grupo2_173.txt,Pessoa,Gustavo Cavalcanti Araújo,510.109.862-61,
doc_grupo2_173.txt,Pessoa,Pedro Nascimento Cardoso,800.173.610-92,
doc_grupo2_174.txt,Empresa,Martins & Lima Têxtil Holding Executiva,13.365.691/0001-10,
doc_grupo2_174.txt,Pessoa,Gustavo Martins Ferreira,743.972.886-64,
doc_grupo2_174.txt,Pessoa,Camila Carvalho Carvalho,406.124.746-95,
doc_grupo2_174.txt,Pessoa,Luiz Carvalho Oliveira,836.299.113-34,
doc_grupo2_174.txt,Empresa,Oliveira & Ferreira Saúde LTDA,12.451.664/0001-80,
doc_grupo2_174.txt,Pessoa,Luiz Carvalho Ribeiro,,3.115.169-5
doc_grupo2_174.txt,Pessoa,Roberto Pinto Araújo,,1.455.673-5
doc_grupo2_174.txt,Pessoa,Diego Cavalcanti Teixeira,,5.588.952-5
doc_grupo2_174.txt,Pessoa,Camila Araújo Almeida,265.879.185-99,
doc_grupo2_175.txt,Empresa,Souza & Cavalcanti Construções S/A,71.520.614/0001-88,
doc_grupo2_175.txt,Pessoa,Aline Pinto Cunha,,2.847.982-1
doc_grupo2_175.txt,Pessoa,Larissa Melo Moreira,126.966.803-40,
doc_grupo2_175.txt,Pessoa,Juliana Melo Melo,513.609.965-75,
doc_grupo2_175.txt,Pessoa,Gustavo Teixeira Martins,706.148.610-69,
doc_grupo2_175.txt,Empresa,Gomes & Araújo Alimentos S/A,24.852.897/0001-81,
doc_grupo2_175.txt,Pessoa,Beatriz Moreira Pinto,,6.737.439-2
doc_grupo2_175.txt,Pessoa,Roberto Moreira Martins,,3.512.287-7
doc_grupo2_175.txt,Empresa,Gomes & Souza Alimentos Participações S.A.,80.728.591/0001-15,
doc_grupo2_175.txt,Pessoa,Gabriel Carvalho Santos,863.352.852-37,
doc_grupo2_175.txt,Pessoa,Gabriel Cardoso Rodrigues,225.122.420-95,
doc_grupo2_176.txt,Empresa,Cardoso & Martins Alimentos Serviços Logísticos,88.543.310/0001-28,
doc_grupo2_176.txt,Pessoa,Larissa Carvalho Pinto,940.162.771-99,
doc_grupo2_176.txt,Pessoa,Letícia Carvalho Cavalcanti,734.619.400-82,
doc_grupo2_176.txt,Empresa,Cardoso & Gomes Transportes Consultoria Empresarial,32.109.336/0001-76,
doc_grupo2_176.txt,Pessoa,Fernanda Ferreira Oliveira,,8.830.227-4
doc_grupo2_176.txt,Pessoa,Maria Souza Santos,,7.742.813-8
doc_grupo2_176.txt,Pessoa,Diego Moreira Cavalcanti,541.681.201-57,
doc_grupo2_176.txt,Empresa,Teixeira & Mendes Agronegócios Empreendimentos Imobiliários,60.293.994/0001-86,
doc_grupo2_176.txt,Pessoa,Aline Ribeiro Pereira,589.570.595-48,
doc_grupo2_176.txt,Pessoa,Fernanda Cavalcanti Rodrigues,,8.973.208-5
doc_grupo2_176.txt,Empresa,Melo & Lima Investimentos Consultoria Empresarial,65.158.325/0001-82,
doc_grupo2_176.txt,Pessoa,Sofia Mendes Moreira,,7.518.915-2
doc_grupo2_176.txt,Pessoa,João Nascimento Lima,,3.957.944-7
doc_grupo2_176.txt,Pessoa,Sofia Barbosa Dias,,8.998.186-5
doc_grupo2_176.txt,Empresa,Moreira & Gomes Investimentos Comércio e Indústria,40.900.850/0001-32,
doc_grupo2_176.txt,Pessoa,Pedro Carvalho Martins,,1.207.241-0
doc_grupo2_176.txt,Pessoa,Lucas Araújo Ribeiro,,4.280.912-4
doc_grupo2_177.txt,Empresa,Moreira & Dias Alimentos Holding Executiva,58.294.986/0001-72,
doc_grupo2_177.txt,Pessoa,Larissa Lima Santos,897.338.242-53,
doc_grupo2_177.txt,Pessoa,Roberto Cavalcanti Barbosa,205.546.709-80,
doc_grupo2_177.txt,Pessoa,Sofia Ferreira Nascimento,,6.597.148-0
doc_grupo2_177.txt,Pessoa,Amanda Teixeira Oliveira,418.664.415-58,
doc_grupo2_177.txt,Empresa,Cardoso & Rodrigues Transportes Empreendimentos Imobiliários,82.921.327/0001-92,
doc_grupo2_177.txt,Pessoa,Fernanda Mendes Barbosa,,2.400.871-4
doc_grupo2_177.txt,Pessoa,João Ribeiro Cavalcanti,623.141.712-68,
doc_grupo2_177.txt,Pessoa,Letícia Rocha Gomes,590.774.522-94,
doc_grupo2_177.txt,Pessoa,Gustavo Ribeiro Dias,,6.430.567-4
doc_grupo2_177.txt,Empresa,Oliveira & Rocha Investimentos LTDA,76.969.277/0001-88,
doc_grupo2_177.txt,Pessoa,Luiz Cavalcanti Dias,252.896.804-33,
doc_grupo2_177.txt,Pessoa,Juliana Dias Santos,971.856.533-98,
doc_grupo2_177.txt,Empresa,Santos & Costa Desenvolvimento de Software Participações S.A.,34.103.639/0001-93,
doc_grupo2_177.txt,Pessoa,Rodrigo Melo Lima,,7.271.336-1
doc_grupo2_177.txt,Pessoa,Juliana Silva Rocha,369.867.882-71,
doc_grupo2_178.txt,Empresa,Ribeiro & Mendes Agronegócios Holding Executiva,51.971.515/0001-38,
doc_grupo2_178.txt,Pessoa,Patricia Cardoso Santos,813.792.871-88,
doc_grupo2_178.txt,Pessoa,Maria Santos Pinto,,7.875.109-1
doc_grupo2_178.txt,Pessoa,João Rocha Rocha,783.726.117-16,
doc_grupo2_178.txt,Empresa,Pinto & Silva Desenvolvimento de Software LTDA,98.684.410/0001-76,
doc_grupo2_178.txt,Pessoa,Luiz Lima Lima,,6.290.920-6
doc_grupo2_178.txt,Pessoa,Pedro Ferreira Cavalcanti,619.171.837-93,
doc_grupo2_178.txt,Pessoa,Felipe Souza Costa,,1.688.790-9
doc_grupo2_178.txt,Pessoa,Sofia Teixeira Almeida,800.698.832-55,
doc_grupo2_179.txt,Empresa,Melo & Dias Construções Empreendimentos Imobiliários,72.884.405/0001-19,
doc_grupo2_179.txt,Pessoa,Amanda Carvalho Silva,393.704.483-41,
doc_grupo2_179.txt,Pessoa,Camila Nascimento Cavalcanti,105.312.164-29,
doc_grupo2_179.txt,Pessoa,Diego Lima Lima,383.698.616-96,
doc_grupo2_179.txt,Empresa,Ferreira & Almeida Infraestrutura Serviços Logísticos,58.128.449/0001-93,
doc_grupo2_179.txt,Pessoa,Maria Gomes Cardoso,,9.427.755-3
doc_grupo2_179.txt,Pessoa,Fernanda Silva Gomes,,4.995.443-8
doc_grupo2_179.txt,Empresa,Cardoso & Rocha Energia LTDA,13.266.905/0001-49,
doc_grupo2_179.txt,Pessoa,Juliana Gomes Cunha,,8.743.269-0
doc_grupo2_179.txt,Pessoa,João Oliveira Araújo,,4.746.391-8
doc_grupo2_179.txt,Pessoa,Mariana Carvalho Ribeiro,,1.985.795-8
doc_grupo2_179.txt,Empresa,Moreira & Cunha Têxtil S/A,84.546.763/0001-56,
doc_grupo2_179.txt,Pessoa,Fernanda Lima Silva,160.862.706-20,
doc_grupo2_179.txt,Pessoa,Beatriz Marques Lima,322.930.226-20,
doc_grupo2_180.txt,Empresa,Melo & Barbosa Alimentos Consultoria Empresarial,99.714.762/0001-94,
doc_grupo2_180.txt,Pessoa,Beatriz Ferreira Barbosa,,2.990.574-9
doc_grupo2_180.txt,Pessoa,Juliana Marques Dias,766.585.742-48,
doc_grupo2_180.txt,Empresa,Lima & Melo Transportes LTDA,48.887.815/0001-87,
doc_grupo2_180.txt,Pessoa,Letícia Araújo Rodrigues,,7.922.779-9
doc_grupo2_180.txt,Pessoa,Rodrigo Souza Dias,,7.185.632-9
doc_grupo2_180.txt,Empresa,Moreira & Pereira Construções S/A,56.146.150/0001-74,
doc_grupo2_180.txt,Pessoa,Luiz Lima Cardoso,,9.298.343-1
doc_grupo2_180.txt,Pessoa,Camila Barbosa Rodrigues,,9.864.827-2
doc_grupo2_180.txt,Pessoa,Beatriz Rodrigues Melo,658.512.277-24,
doc_grupo2_181.txt,Empresa,Carvalho & Rodrigues Transportes Comércio e Indústria,14.230.500/0001-71,
doc_grupo2_181.txt,Pessoa,Pedro Ferreira Moreira,,8.801.862-9
doc_grupo2_181.txt,Pessoa,Ricardo Carvalho Martins,,1.511.528-8
doc_grupo2_181.txt,Pessoa,Fernanda Lima Melo,278.737.438-86,
doc_grupo2_181.txt,Pessoa,Roberto Ferreira Araújo,547.246.305-75,
doc_grupo2_181.txt,Empresa,Pinto & Dias Infraestrutura S/A,81.775.447/0001-95,
doc_grupo2_181.txt,Pessoa,Roberto Ribeiro Oliveira,140.910.560-14,
doc_grupo2_181.txt,Pessoa,João Oliveira Rodrigues,463.448.603-56,
doc_grupo2_181.txt,Empresa,Martins & Marques Desenvolvimento de Software S/A,64.381.592/0001-33,
doc_grupo2_181.txt,Pessoa,Juliana Marques Teixeira,450.659.445-90,
doc_grupo2_181.txt,Pessoa,Diego Teixeira Nascimento,635.885.116-32,
doc_grupo2_181.txt,Empresa,Nascimento & Costa Transportes LTDA,54.744.555/0001-26,
doc_grupo2_181.txt,Pessoa,Luiz Melo Cavalcanti,765.753.349-30,
doc_grupo2_181.txt,Pessoa,Sofia Almeida Gomes,243.362.780-50,
doc_grupo2_181.txt,Empresa,Moreira & Ribeiro Alimentos Consultoria Empresarial,63.334.546/0001-29,
doc_grupo2_181.txt,Pessoa,Sofia Lima Lima,,6.947.802-1
doc_grupo2_181.txt,Pessoa,Ana Araújo Pinto,,5.976.144-8
doc_grupo2_181.txt,Pessoa,Lucas Souza Cunha,262.803.662-23,
doc_grupo2_181.txt,Pessoa,Aline Costa Santos,466.338.922-82,
doc_grupo2_182.txt,Empresa,Pereira & Ribeiro Tecnologia Comércio e Indústria,30.955.919/0001-95,
doc_grupo2_182.txt,Pessoa,Juliana Araújo Marques,843.403.970-59,
doc_grupo2_182.txt,Pessoa,Diego Souza Almeida,811.174.353-27,
doc_grupo2_182.txt,Pessoa,Felipe Carvalho Silva,966.120.530-74,
doc_grupo2_182.txt,Empresa,Ferreira & Rodrigues Saúde Empreendimentos Imobiliários,92.994.106/0001-32,
doc_grupo2_182.txt,Pessoa,Luiz Nascimento Souza,,5.874.687-5
doc_grupo2_182.txt,Pessoa,Aline Silva Marques,,7.668.642-6
doc_grupo2_182.txt,Pessoa,Amanda Gomes Pinto,498.474.141-12,
doc_grupo2_182.txt,Pessoa,Gustavo Melo Souza,697.944.251-82,
doc_grupo2_182.txt,Empresa,Cunha & Araújo Investimentos Participações S.A.,10.712.133/0001-57,
doc_grupo2_182.txt,Pessoa,Aline Costa Nascimento,459.949.135-37,
doc_grupo2_182.txt,Pessoa,Diego Ribeiro Moreira,301.792.380-96,
doc_grupo2_182.txt,Pessoa,Ana Dias Silva,564.932.146-55,
doc_grupo2_182.txt,Pessoa,Diego Lima Rocha,640.130.998-87,
doc_grupo2_182.txt,Empresa,Barbosa & Silva Desenvolvimento de Software Serviços Logísticos,73.206.522/0001-57,
doc_grupo2_182.txt,Pessoa,Ricardo Teixeira Teixeira,980.933.832-62,
doc_grupo2_182.txt,Pessoa,João Marques Souza,,3.223.433-1
doc_grupo2_182.txt,Pessoa,Gabriel Ferreira Gomes,,8.166.797-3
doc_grupo2_182.txt,Empresa,Dias & Rodrigues Tecnologia Participações S.A.,51.581.360/0001-66,
doc_grupo2_182.txt,Pessoa,Felipe Rodrigues Nascimento,597.452.451-92,
doc_grupo2_182.txt,Pessoa,Larissa Lima Rocha,,1.948.155-2
doc_grupo2_183.txt,Empresa,Pinto & Carvalho Construções Consultoria Empresarial,34.688.734/0001-73,
doc_grupo2_183.txt,Pessoa,Lucas Cavalcanti Barbosa,,8.100.973-5
doc_grupo2_183.txt,Pessoa,Aline Teixeira Cunha,,1.846.787-2
doc_grupo2_183.txt,Pessoa,Camila Carvalho Carvalho,,6.938.634-7
doc_grupo2_183.txt,Empresa,Dias & Oliveira Transportes Participações S.A.,14.471.543/0001-74,
doc_grupo2_183.txt,Pessoa,Letícia Ferreira Melo,636.231.437-28,
doc_grupo2_183.txt,Pessoa,Maria Pinto Oliveira,,8.351.219-2
doc_grupo2_183.txt,Empresa,Pereira & Costa Saúde Holding Executiva,94.611.293/0001-98,
doc_grupo2_183.txt,Pessoa,Felipe Melo Ribeiro,357.735.726-90,
doc_grupo2_183.txt,Pessoa,Rodrigo Souza Souza,480.783.422-31,
doc_grupo2_183.txt,Pessoa,Beatriz Ribeiro Teixeira,,3.291.253-0
doc_grupo2_184.txt,Empresa,Teixeira & Rocha Agronegócios Holding Executiva,77.233.131/0001-54,
doc_grupo2_184.txt,Pessoa,Rodrigo Cavalcanti Cardoso,909.875.743-69,
doc_grupo2_184.txt,Pessoa,Aline Cunha Almeida,659.987.855-71,
doc_grupo2_184.txt,Pessoa,Fernanda Mendes Mendes,660.287.641-60,
doc_grupo2_184.txt,Empresa,Cunha & Rocha Investimentos Comércio e Indústria,29.638.657/0001-52,
doc_grupo2_184.txt,Pessoa,Camila Souza Nascimento,108.301.514-81,
doc_grupo2_184.txt,Pessoa,Beatriz Oliveira Marques,450.533.379-76,
doc_grupo2_184.txt,Pessoa,Mariana Martins Pereira,594.558.990-65,
doc_grupo2_184.txt,Pessoa,Sofia Pinto Rocha,800.669.889-98,
doc_grupo2_184.txt,Empresa,Nascimento & Gomes Infraestrutura Holding Executiva,21.790.287/0001-76,
doc_grupo2_184.txt,Pessoa,Juliana Santos Cardoso,,7.542.668-1
doc_grupo2_184.txt,Pessoa,Luiz Oliveira Almeida,946.585.610-76,
doc_grupo2_184.txt,Pessoa,Juliana Araújo Lima,,6.113.613-5
doc_grupo2_184.txt,Pessoa,Camila Pereira Almeida,,9.759.293-2
doc_grupo2_184.txt,Empresa,Carvalho & Rocha Infraestrutura Holding Executiva,47.522.763/0001-39,
doc_grupo2_184.txt,Pessoa,Sofia Almeida Carvalho,280.628.299-90,
doc_grupo2_184.txt,Pessoa,Gustavo Pinto Oliveira,975.178.220-23,
doc_grupo2_184.txt,Empresa,Rocha & Melo Alimentos Participações S.A.,30.894.753/0001-40,
doc_grupo2_184.txt,Pessoa,Ana Rodrigues Souza,,1.213.853-5
doc_grupo2_184.txt,Pessoa,João Ferreira Dias,,9.426.704-2
doc_grupo2_184.txt,Pessoa,Larissa Teixeira Barbosa,731.711.986-59,
doc_grupo2_184.txt,Pessoa,Ana Ferreira Cavalcanti,635.453.207-64,
doc_grupo2_185.txt,Empresa,Ribeiro & Nascimento Tecnologia S/A,88.882.147/0001-92,
doc_grupo2_185.txt,Pessoa,Letícia Cunha Moreira,,8.976.721-1
doc_grupo2_185.txt,Pessoa,Bruno Almeida Martins,,1.379.654-2
doc_grupo2_185.txt,Pessoa,Patricia Mendes Gomes,395.379.933-10,
doc_grupo2_185.txt,Pessoa,Ana Costa Almeida,,7.344.892-0
doc_grupo2_185.txt,Empresa,Carvalho & Gomes Infraestrutura S/A,75.334.357/0001-25,
doc_grupo2_185.txt,Pessoa,Lucas Cavalcanti Oliveira,,2.407.328-0
doc_grupo2_185.txt,Pessoa,Felipe Araújo Souza,112.105.430-50,
doc_grupo2_185.txt,Empresa,Gomes & Santos Investimentos Consultoria Empresarial,85.292.305/0001-36,
doc_grupo2_185.txt,Pessoa,Camila Carvalho Carvalho,,6.518.967-5
doc_grupo2_185.txt,Pessoa,Sofia Nascimento Dias,236.836.997-34,
doc_grupo2_185.txt,Pessoa,Rodrigo Teixeira Teixeira,805.687.318-24,
doc_grupo2_185.txt,Pessoa,Patricia Nascimento Ferreira,,7.670.543-4
doc_grupo2_185.txt,Empresa,Cavalcanti & Pinto Transportes Serviços Logísticos,64.569.364/0001-99,
doc_grupo2_185.txt,Pessoa,Ana Melo Nascimento,667.786.337-61,
doc_grupo2_185.txt,Pessoa,Larissa Barbosa Gomes,,6.499.255-3
doc_grupo2_185.txt,Pessoa,Patricia Pinto Souza,774.995.365-47,
doc_grupo2_185.txt,Empresa,Dias & Martins Construções Consultoria Empresarial,57.716.596/0001-28,
doc_grupo2_185.txt,Pessoa,Sofia Araújo Martins,,1.429.744-4
doc_grupo2_185.txt,Pessoa,Pedro Melo Moreira,,5.465.976-7
doc_grupo2_186.txt,Empresa,Moreira & Costa Alimentos Comércio e Indústria,55.305.344/0001-62,
doc_grupo2_186.txt,Pessoa,Mariana Cardoso Pinto,238.224.381-45,
doc_grupo2_186.txt,Pessoa,Rodrigo Teixeira Dias,897.803.540-56,
doc_grupo2_186.txt,Empresa,Oliveira & Gomes Agronegócios Serviços Logísticos,87.623.859/0001-74,
doc_grupo2_186.txt,Pessoa,Ricardo Moreira Ribeiro,903.784.668-99,
doc_grupo2_186.txt,Pessoa,Sofia Moreira Marques,,6.943.969-4
doc_grupo2_186.txt,Pessoa,Aline Rocha Dias,317.645.801-20,
doc_grupo2_186.txt,Pessoa,Camila Silva Barbosa,,4.836.130-5
doc_grupo2_186.txt,Empresa,Lima & Barbosa Têxtil Participações S.A.,53.756.857/0001-89,
doc_grupo2_186.txt,Pessoa,Juliana Ribeiro Araújo,311.717.433-77,
doc_grupo2_186.txt,Pessoa,João Lima Marques,895.791.722-97,
doc_grupo2_187.txt,Empresa,Araújo & Rodrigues Infraestrutura Consultoria Empresarial,74.421.874/0001-65,
doc_grupo2_187.txt,Pessoa,Luiz Costa Cavalcanti,,9.828.124-1
doc_grupo2_187.txt,Pessoa,Gabriel Dias Nascimento,348.455.763-60,
doc_grupo2_187.txt,Empresa,Silva & Rodrigues Tecnologia Serviços Logísticos,80.238.140/0001-64,
doc_grupo2_187.txt,Pessoa,Amanda Melo Pinto,808.898.762-61,
doc_grupo2_187.txt,Pessoa,Mariana Santos Oliveira,,5.645.867-2
doc_grupo2_187.txt,Empresa,Marques & Pinto Transportes LTDA,80.999.734/0001-93,
doc_grupo2_187.txt,Pessoa,Maria Almeida Ferreira,204.938.978-13,
doc_grupo2_187.txt,Pessoa,Patricia Nascimento Teixeira,,5.443.528-1
doc_grupo2_187.txt,Empresa,Cunha & Rocha Alimentos Empreendimentos Imobiliários,50.681.517/0001-30,
doc_grupo2_187.txt,Pessoa,Letícia Melo Silva,,3.824.569-1
doc_grupo2_187.txt,Pessoa,Carlos Rodrigues Ribeiro,699.611.475-82,
doc_grupo2_187.txt,Pessoa,Fernanda Moreira Souza,,7.337.521-1
doc_grupo2_187.txt,Pessoa,Diego Silva Almeida,,6.695.759-1
doc_grupo2_188.txt,Empresa,Ribeiro & Teixeira Tecnologia LTDA,72.449.472/0001-42,
doc_grupo2_188.txt,Pessoa,Carlos Costa Marques,,9.764.939-7
doc_grupo2_188.txt,Pessoa,Ana Teixeira Rocha,,7.576.151-1
doc_grupo2_188.txt,Pessoa,Mariana Cardoso Marques,378.209.768-78,
doc_grupo2_188.txt,Pessoa,Felipe Cardoso Cardoso,,3.281.731-4
doc_grupo2_188.txt,Empresa,Barbosa & Santos Construções Holding Executiva,98.752.277/0001-26,
doc_grupo2_188.txt,Pessoa,Diego Costa Cavalcanti,400.741.134-69,
doc_grupo2_188.txt,Pessoa,Aline Cavalcanti Barbosa,,4.540.110-5
doc_grupo2_188.txt,Pessoa,Pedro Cardoso Nascimento,,8.114.421-4
doc_grupo2_188.txt,Empresa,Pinto & Rodrigues Infraestrutura Comércio e Indústria,53.782.995/0001-21,
doc_grupo2_188.txt,Pessoa,Aline Souza Almeida,991.612.349-32,
doc_grupo2_188.txt,Pessoa,Ricardo Souza Araújo,,5.959.610-5
doc_grupo2_188.txt,Pessoa,Aline Souza Melo,,7.299.720-9
doc_grupo2_188.txt,Empresa,Marques & Teixeira Energia Empreendimentos Imobiliários,72.975.981/0001-13,
doc_grupo2_188.txt,Pessoa,Amanda Carvalho Barbosa,,1.922.431-7
doc_grupo2_188.txt,Pessoa,Pedro Marques Almeida,,2.632.160-8
doc_grupo2_189.txt,Empresa,Souza & Nascimento Tecnologia LTDA,20.829.222/0001-17,
doc_grupo2_189.txt,Pessoa,Amanda Carvalho Nascimento,,2.844.493-3
doc_grupo2_189.txt,Pessoa,Gabriel Rocha Barbosa,,4.575.477-5
doc_grupo2_189.txt,Empresa,Barbosa & Cunha Alimentos S/A,26.755.461/0001-34,
doc_grupo2_189.txt,Pessoa,Larissa Pereira Oliveira,,5.943.238-1
doc_grupo2_189.txt,Pessoa,Larissa Araújo Cavalcanti,,1.195.821-1
doc_grupo2_189.txt,Pessoa,Sofia Ribeiro Carvalho,,7.716.507-1
doc_grupo2_189.txt,Pessoa,Beatriz Pereira Pinto,882.834.137-95,
doc_grupo2_189.txt,Empresa,Lima & Barbosa Construções Empreendimentos Imobiliários,96.820.969/0001-64,
doc_grupo2_189.txt,Pessoa,Letícia Cavalcanti Lima,318.234.406-21,
doc_grupo2_189.txt,Pessoa,Sofia Gomes Teixeira,383.338.703-66,
doc_grupo2_189.txt,Pessoa,Fernanda Moreira Lima,,6.459.910-6
doc_grupo2_189.txt,Empresa,Marques & Rodrigues Infraestrutura Serviços Logísticos,94.379.450/0001-65,
doc_grupo2_189.txt,Pessoa,Aline Mendes Gomes,,6.481.785-1
doc_grupo2_189.txt,Pessoa,Lucas Barbosa Araújo,,5.898.958-6
doc_grupo2_189.txt,Pessoa,Beatriz Pereira Teixeira,,4.685.155-4
doc_grupo2_189.txt,Pessoa,Patricia Souza Moreira,,4.811.650-6
doc_grupo2_190.txt,Empresa,Melo & Lima Saúde S/A,99.462.777/0001-61,
doc_grupo2_190.txt,Pessoa,Gabriel Dias Cardoso,685.441.428-18,
doc_grupo2_190.txt,Pessoa,Lucas Lima Dias,257.932.528-21,
doc_grupo2_190.txt,Pessoa,Aline Pereira Pereira,633.639.672-74,
doc_grupo2_190.txt,Pessoa,Pedro Santos Rodrigues,649.338.760-32,
doc_grupo2_190.txt,Empresa,Moreira & Nascimento Infraestrutura Holding Executiva,74.459.973/0001-33,
doc_grupo2_190.txt,Pessoa,Beatriz Gomes Rodrigues,189.668.944-54,
doc_grupo2_190.txt,Pessoa,Juliana Moreira Pereira,,2.121.443-9
doc_grupo2_190.txt,Empresa,Rodrigues & Gomes Têxtil Participações S.A.,75.318.257/0001-18,
doc_grupo2_190.txt,Pessoa,Felipe Moreira Dias,924.674.316-66,
doc_grupo2_190.txt,Pessoa,Larissa Costa Moreira,842.104.314-35,
doc_grupo2_190.txt,Pessoa,Patricia Moreira Ribeiro,,2.898.557-2
doc_grupo2_190.txt,Pessoa,Luiz Rodrigues Cavalcanti,164.544.405-20,
